Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz
12/01/2020;05:45;55130;55750;55350;202;14;2871;50842;6137;0;3295;-2579;794;-6598;29;1;2616;679;0;222;324;248
12/01/2020;06:00;55454;55900;55600;202;14;2882;50605;6276;0;3265;-2574;790;-6161;29;1;2626;639;0;220;322;248
12/01/2020;06:15;56217;56300;56000;203;13;2888;50687;6366;0;3383;-2566;790;-5703;29;1;2750;633;0;222;320;248
12/01/2020;06:30;56508;56700;56400;201;13;2892;50243;6365;0;3327;-2575;792;-4906;29;1;2728;599;0;222;322;248
12/01/2020;06:45;56627;57200;56750;203;13;2880;50727;6412;0;3372;-2505;792;-5422;29;1;2727;645;0;221;323;248
12/01/2020;07:00;57128;57700;57100;202;12;2881;50877;6341;0;3389;-2499;789;-5022;28;1;2721;668;0;220;321;248
12/01/2020;07:15;57518;58050;57500;201;14;2892;50303;6502;0;3446;-2504;792;-4279;29;1;2859;587;0;222;322;248
12/01/2020;07:30;57949;58400;57900;202;14;2891;50132;6637;0;3443;-2500;790;-3815;29;1;2871;572;0;221;321;248
12/01/2020;07:45;58086;58800;58400;203;14;2896;50103;6698;0;3634;-2075;790;-4332;28;1;2963;671;0;220;322;248
12/01/2020;08:00;58886;59200;58900;203;14;2899;50146;6783;0;3692;-1782;792;-4019;28;1;2981;710;1;220;324;248
12/01/2020;08:15;59142;59350;59200;201;13;2895;50514;6926;178;3994;-1392;792;-4979;28;1;3100;892;2;221;323;248
12/01/2020;08:30;59385;59500;59500;199;14;2896;50671;7006;206;4135;-1391;790;-5141;27;1;3186;948;1;220;322;248
12/01/2020;08:45;59743;60000;59950;199;13;2897;50886;7059;269;4301;-1417;791;-5255;27;1;3227;1072;2;222;321;248
12/01/2020;09:00;60384;60500;60400;199;13;2894;50971;6930;362;4335;-788;792;-5324;27;1;3222;1048;65;222;322;248
12/01/2020;09:15;61014;61050;60900;199;14;2884;50903;6966;606;4458;-632;788;-5172;27;1;3351;995;112;220;320;248
12/01/2020;09:30;61474;61600;61400;199;13;2878;50899;6821;919;4427;-153;788;-5317;26;1;3346;991;90;221;319;248
12/01/2020;09:45;61853;62400;61950;199;14;2885;51068;6821;1255;4662;-154;790;-5687;26;1;3390;1186;86;222;320;248
12/01/2020;10:00;62554;63200;62500;199;14;3011;51155;6800;1603;4852;-118;790;-5752;27;1;3435;1325;92;222;320;248
12/01/2020;10:15;62562;63450;62850;199;13;3124;51757;6763;1940;5061;-98;786;-6983;27;1;3538;1312;211;219;319;248
12/01/2020;10:30;63199;63700;63200;202;13;3106;51745;6754;2262;5071;-98;789;-6645;27;1;3555;1318;198;221;320;248
12/01/2020;10:45;63069;64000;63400;201;13;3103;51586;6676;2521;4997;-99;788;-6717;27;1;3518;1276;203;221;319;248
12/01/2020;11:00;63394;64300;63600;201;13;3090;51626;6701;2861;4931;-98;790;-6721;26;1;3591;1282;58;221;321;248
12/01/2020;11:15;63636;64250;63700;203;13;3102;52088;6515;3089;5054;-98;794;-7124;26;1;3694;1276;84;222;324;248
12/01/2020;11:30;63762;64200;63800;203;13;3076;51941;6555;3216;5252;-98;792;-7188;26;1;3704;1197;351;220;324;248
12/01/2020;11:45;63806;64700;64350;202;13;3050;51791;6473;3227;5206;-98;791;-6849;26;1;3717;1143;346;219;324;248
12/01/2020;12:00;64255;65200;64900;202;14;3081;52038;6348;3376;5423;-98;788;-6917;26;1;3749;1225;449;218;322;248
12/01/2020;12:15;64669;64900;64550;202;13;3255;52285;6437;3355;6159;-98;795;-7734;27;1;3721;1235;1203;224;323;248
12/01/2020;12:30;64758;64600;64200;203;13;3258;52239;6354;3357;6055;-98;792;-7415;27;1;3726;1186;1143;221;323;248
12/01/2020;12:45;65656;65450;65000;202;13;3288;52437;6418;3380;6528;-98;797;-7309;27;1;3599;1153;1776;223;326;248
12/01/2020;13:00;64524;66300;65800;203;13;3247;52235;6278;3404;6286;-98;793;-7837;27;1;3621;1146;1519;222;323;248
12/01/2020;13:15;63465;64650;64050;203;14;2939;52193;6278;3357;5364;-98;793;-7578;25;1;3597;983;784;221;324;248
12/01/2020;13:30;62253;63000;62300;203;13;2921;52144;6264;3301;4398;-98;791;-7684;25;1;3576;821;1;222;321;248
12/01/2020;13:45;61131;62000;61650;199;14;2910;51810;6205;3246;4117;-148;788;-8010;26;1;3446;669;2;220;320;248
12/01/2020;14:00;60180;61000;61000;199;14;2878;51594;6087;3149;4052;-528;791;-8056;26;1;3393;659;0;223;320;248
12/01/2020;14:15;59950;60150;60150;199;13;2951;52523;5954;2980;3993;-1185;788;-8266;26;1;3372;621;0;220;320;248
12/01/2020;14:30;59076;59300;59300;199;14;2923;52251;5839;2891;3932;-1176;792;-8589;26;1;3324;608;0;223;321;248
12/01/2020;14:45;58020;58550;58550;203;14;2939;52439;5686;2704;3800;-2383;789;-8171;27;1;3228;572;0;221;320;248
12/01/2020;15:00;57793;57800;57800;203;13;2977;52573;5601;2441;3735;-2396;792;-8146;27;1;3157;578;0;221;323;248
12/01/2020;15:15;57185;57250;57250;203;13;2979;52971;5409;2170;3816;-2336;793;-8833;27;1;3183;633;0;221;324;248
12/01/2020;15:30;56814;56700;56700;202;13;2988;52703;5372;1831;4384;-2346;790;-9123;27;1;3124;1260;0;220;322;248
12/01/2020;15:45;56311;56350;56350;203;13;2982;52875;5263;1491;4513;-2341;795;-9483;28;1;3148;1365;0;223;324;248
12/01/2020;16:00;55955;56000;56000;203;14;3038;52766;5237;1188;4526;-2341;792;-9468;28;1;3151;1375;0;219;325;248
12/01/2020;16:15;55967;56000;56000;203;13;3019;52633;5182;909;4487;-2114;791;-9156;28;1;3209;1278;0;220;323;248
12/01/2020;16:30;55713;56000;56000;203;13;3149;52679;5038;669;4545;-2111;793;-9265;29;1;3237;1308;0;221;324;248
12/01/2020;16:45;56251;56350;56300;203;14;3199;52777;4921;458;4679;-1310;797;-9487;29;1;3284;1356;39;223;326;248
12/01/2020;17:00;56591;56700;56600;202;14;3259;52265;4889;261;4588;-517;793;-9163;29;1;3266;1283;39;221;324;248
12/01/2020;17:15;57784;57900;57800;203;14;3691;52310;4827;184;4880;-94;791;-9022;32;1;3334;1507;39;221;322;248
12/01/2020;17:30;58993;59100;59000;203;14;3834;53112;4650;167;5357;-95;793;-9042;32;1;3446;1871;40;222;323;248
12/01/2020;17:45;61007;60750;60650;203;14;3942;53615;4552;151;6530;-8;792;-8784;32;1;3688;2325;517;221;323;248
12/01/2020;18:00;62509;62400;62300;199;13;4192;53769;4439;140;6973;-8;792;-8000;33;1;3742;2545;686;222;322;248
12/01/2020;18:15;63602;63250;63100;199;13;4455;53803;4273;0;7299;-9;791;-7364;34;1;4045;2623;631;221;322;248
12/01/2020;18:30;64960;64100;63900;199;13;4536;54116;4186;0;7723;-9;790;-6737;34;1;4111;2550;1062;221;321;248
12/01/2020;18:45;65786;65250;65050;203;13;4536;53981;4134;0;9275;-8;789;-7288;34;1;4202;3381;1692;219;322;248
12/01/2020;19:00;66909;66400;66200;202;13;4566;54029;4116;0;10075;-8;792;-7021;34;1;4370;3495;2210;223;321;248
12/01/2020;19:15;67144;66300;66100;203;13;4577;54039;4086;0;10235;-9;791;-6944;34;1;4676;3482;2077;222;321;248
12/01/2020;19:30;66818;66200;66000;203;13;4554;54115;3989;0;10087;-8;789;-7081;34;1;4680;3452;1955;220;321;248
12/01/2020;19:45;66303;65700;65550;202;14;4590;54057;3890;0;9609;-8;790;-6996;34;1;4708;3039;1862;222;320;248
12/01/2020;20:00;65769;65200;65100;202;14;4602;54063;3830;0;9418;-8;790;-7297;34;1;4689;2980;1749;222;320;248
12/01/2020;20:15;64855;64500;64400;203;14;4510;54152;3821;0;9063;-9;792;-7849;34;1;4616;3123;1324;223;321;248
12/01/2020;20:30;64145;63800;63700;203;13;4483;54122;3798;0;8532;-8;792;-7946;34;1;4417;2890;1225;220;324;248
12/01/2020;20:45;63643;63350;63250;203;13;4472;54215;3740;0;7581;-8;793;-7520;34;1;4358;2225;998;222;323;248
12/01/2020;21:00;63224;62900;62800;202;13;4482;54063;3686;0;7358;-8;794;-7518;35;1;4252;2132;974;223;323;248
12/01/2020;21:15;62854;62250;62150;202;13;4507;53943;3667;0;6654;-32;792;-7046;35;1;4151;1795;708;222;322;248
12/01/2020;21:30;62015;61600;61500;201;13;4506;54016;3678;0;5796;-53;789;-7090;36;1;4119;981;696;219;322;248
12/01/2020;21:45;61347;61000;60950;203;13;4040;53996;3639;0;5563;-63;792;-6992;33;1;4033;1002;528;219;325;248
12/01/2020;22:00;61040;60400;60400;203;13;4017;53783;3681;0;5348;-63;789;-6886;33;1;3914;979;455;216;325;248
12/01/2020;22:15;61077;61050;61050;202;13;3937;53559;3605;0;4873;-65;778;-5982;33;1;3804;842;227;208;322;248
12/01/2020;22:30;61776;61700;61700;202;13;3951;53622;3573;0;4886;-30;785;-5379;33;1;3789;831;266;216;321;248
12/01/2020;22:45;64280;63050;63050;202;13;4511;53893;3546;0;6246;-9;787;-5063;36;1;3926;1145;1175;216;323;248
12/01/2020;23:00;63881;64400;64400;202;13;4490;53729;3517;0;6404;-8;792;-5417;35;1;3945;1508;951;220;324;248
12/01/2020;23:15;63595;64300;64300;202;13;4518;53856;3337;0;6089;-8;791;-5359;36;1;3653;1481;955;219;324;248
12/01/2020;23:30;63507;64200;64200;202;13;4514;53802;3306;0;6153;-8;793;-5425;36;1;3704;1580;869;223;322;248
12/01/2020;23:45;63812;63700;63700;202;15;4580;53952;3245;0;6366;-8;790;-5483;36;1;3739;1549;1078;221;321;248
13/01/2020;00:00;63351;63200;63300;201;13;4520;53646;3214;0;6347;-8;795;-5532;36;1;3765;1971;611;225;322;248
13/01/2020;00:15;62650;62450;62350;202;13;4589;53902;3084;0;6512;-8;790;-6583;36;1;3371;2321;820;221;321;248
13/01/2020;00:30;61523;61700;61400;202;13;4603;53909;3005;0;5136;-94;790;-6197;37;1;3372;1169;595;218;324;248
13/01/2020;00:45;60038;60600;60550;201;13;4588;53680;2962;0;4645;-610;794;-6391;38;1;3171;952;522;223;323;248
13/01/2020;01:00;59728;59500;59700;202;13;4541;53608;2972;0;4437;-764;795;-6226;38;1;3178;935;324;224;323;248
13/01/2020;01:15;59986;59900;60000;201;14;4083;53605;2806;0;4247;-777;792;-5142;35;1;3108;826;313;223;321;248
13/01/2020;01:30;59598;60300;60300;203;13;4036;53511;2797;0;4247;-778;795;-5378;35;1;3127;861;259;222;325;248
13/01/2020;01:45;59460;60350;60100;201;13;4079;53429;2733;0;4194;-614;792;-5527;35;1;3104;851;239;220;324;248
13/01/2020;02:00;59120;60400;59900;202;14;4074;53419;2613;0;4178;-608;793;-5720;35;1;3090;855;233;223;322;248
13/01/2020;02:15;59514;59650;59250;202;13;4212;53987;2550;0;4330;-658;790;-6065;36;1;3036;880;414;221;321;248
13/01/2020;02:30;58616;58900;58600;202;13;4129;53579;2551;0;4223;-818;791;-6210;36;1;3035;913;275;222;321;248
13/01/2020;02:45;57771;58100;57700;202;13;4147;53636;2398;0;4091;-1389;789;-6265;36;1;3020;771;300;222;319;248
13/01/2020;03:00;56835;57300;56800;202;13;4075;53539;2312;0;3889;-1451;787;-6687;36;1;2999;811;79;221;318;248
13/01/2020;03:15;56456;56950;56500;202;13;4066;53858;2373;0;3883;-1410;784;-7468;36;1;2943;814;126;222;314;248
13/01/2020;03:30;56212;56600;56200;201;13;3989;53361;2383;0;3762;-1410;774;-7013;35;1;2940;822;0;217;309;248
13/01/2020;03:45;55773;56200;55700;203;13;4005;53480;2439;0;3846;-1634;772;-7507;35;1;2988;858;0;222;302;248
13/01/2020;04:00;55163;55800;55200;202;13;3995;53084;2382;0;3822;-1639;771;-7616;36;1;2969;853;0;221;302;248
13/01/2020;04:15;55528;55900;55350;202;8;4118;53025;2421;0;3828;-1636;770;-7365;36;1;2960;868;0;221;301;248
13/01/2020;04:30;55571;56000;55500;202;8;4250;52963;2505;0;3822;-1630;769;-7473;37;1;2943;879;0;220;301;248
13/01/2020;04:45;55739;56600;56000;203;8;4238;53231;2482;0;3768;-1384;770;-7732;37;1;2907;861;0;219;303;248
13/01/2020;05:00;56553;57200;56500;202;8;4444;52982;2437;0;3761;-1392;772;-6813;38;1;2841;920;0;222;302;248
13/01/2020;05:15;57992;58200;57400;202;9;4987;53092;2477;0;3814;-921;770;-6596;41;1;2902;879;33;220;302;248
13/01/2020;05:30;58487;59200;58300;203;8;5244;53243;2558;0;3822;-918;773;-6601;43;1;2867;920;35;221;304;248
13/01/2020;05:45;59580;60650;59500;202;8;5541;53553;2570;0;4203;-287;775;-7142;43;1;3004;1160;39;223;304;248
13/01/2020;06:00;60753;62100;60700;201;8;5840;53256;2607;0;4240;-18;772;-6305;45;1;2991;1209;40;221;303;248
13/01/2020;06:15;63439;64400;62950;203;9;6751;53726;2735;0;5701;-14;773;-6600;49;1;3526;2032;143;221;304;248
13/01/2020;06:30;65168;66700;65200;203;10;7201;53683;2835;0;7258;-8;771;-6940;50;1;3645;3341;272;220;303;248
13/01/2020;06:45;66916;68600;67100;203;8;7503;53776;2861;0;8133;-8;771;-6484;51;1;3798;3871;464;220;303;248
13/01/2020;07:00;68594;70500;69000;202;9;7651;53976;2851;0;9380;-8;774;-6398;51;1;4028;4358;994;221;305;248
13/01/2020;07:15;70109;71600;70300;202;8;7716;53719;2881;0;10944;-8;776;-6290;50;1;4601;4915;1428;221;307;248
13/01/2020;07:30;71632;72700;71600;202;8;7769;53932;2960;0;11708;-8;785;-5882;50;1;4739;5199;1770;220;317;248
13/01/2020;07:45;72417;73800;72600;203;9;7800;53862;3148;0;12510;-8;790;-6051;49;1;4958;5585;1967;221;321;248
13/01/2020;08:00;73647;74900;73600;202;8;7868;54108;3217;0;12965;-9;787;-5636;49;1;4995;5761;2209;219;320;248
13/01/2020;08:15;73400;75000;73450;203;8;7840;54235;3292;172;13025;-8;788;-6155;49;1;5320;5884;1821;220;320;248
13/01/2020;08:30;73336;75100;73300;203;9;7814;54238;3285;199;13268;-8;784;-6456;49;1;5374;5840;2054;218;318;248
13/01/2020;08:45;73451;75050;73400;203;8;7765;54353;3435;253;13252;-8;779;-6589;48;1;5456;5852;1944;218;313;248
13/01/2020;09:00;73476;75000;73500;203;8;7745;54353;3598;327;13486;-7;782;-7019;48;1;5560;5938;1988;219;315;248
13/01/2020;09:15;74040;75100;73750;203;9;7721;54368;3880;504;14195;-8;783;-7615;47;1;5890;6209;2096;219;316;248
13/01/2020;09:30;73798;75200;74000;203;8;7682;54363;3949;698;14600;-32;780;-8453;46;1;5943;6073;2584;217;315;248
13/01/2020;09:45;74008;75150;73900;203;4;7664;54356;4082;919;14300;-50;782;-8252;46;1;5973;5790;2537;219;315;248
13/01/2020;10:00;73840;75100;73800;202;8;7624;54444;4058;1112;13949;-63;783;-8277;46;1;5928;5634;2387;219;316;248
13/01/2020;10:15;73698;74900;73750;202;-3;7595;54435;3985;1341;14379;-64;787;-8959;46;1;5883;5863;2633;219;320;248
13/01/2020;10:30;73732;74700;73700;202;4;7567;54452;3977;1630;14167;-65;788;-8990;45;1;5836;5786;2545;219;321;248
13/01/2020;10:45;73468;74700;73550;202;3;7549;54457;3926;1631;14002;-39;784;-9047;45;1;5799;5755;2448;217;319;248
13/01/2020;11:00;73356;74700;73400;203;8;7544;54500;4031;1886;13962;-9;786;-9555;45;1;5797;5648;2517;218;320;248
13/01/2020;11:15;73333;74750;73250;203;8;7567;54461;4131;2176;14309;-9;785;-10298;45;1;5783;5840;2686;217;320;248
13/01/2020;11:30;73076;74800;73100;203;-3;7511;54472;4255;2335;13715;-8;788;-10192;45;1;5792;5460;2463;219;321;248
13/01/2020;11:45;73114;74900;73400;203;-1;7524;54448;4608;2374;13413;-9;786;-10232;45;1;5868;5139;2406;218;320;248
13/01/2020;12:00;73311;75000;73700;202;-2;7471;54430;5061;2617;13233;-9;786;-10478;44;1;5950;5006;2277;218;320;248
13/01/2020;12:15;73088;74350;73100;202;3;7467;54439;5123;2798;13179;-9;787;-10901;44;1;5857;5043;2279;218;321;248
13/01/2020;12:30;72881;73700;72500;202;3;7441;54530;5431;2911;12870;-9;791;-11289;44;1;5780;4914;2176;221;322;248
13/01/2020;12:45;73125;74200;73050;201;8;7446;54470;5778;2980;12933;-9;789;-11471;44;1;5802;4877;2254;220;321;248
13/01/2020;13:00;72581;74700;73600;203;8;7409;54490;6087;3082;12273;-8;793;-11756;44;1;5831;4564;1878;220;325;248
13/01/2020;13:15;72395;73450;72400;203;51;7567;54457;6178;3116;12984;-8;790;-12943;45;1;5789;4880;2315;217;325;248
13/01/2020;13:30;71233;72200;71200;201;51;7614;54472;6297;3061;11993;-8;790;-13238;45;1;5770;4360;1863;220;322;248
13/01/2020;13:45;70805;71900;70900;203;51;7662;54478;6402;2915;11358;-8;789;-13045;46;1;5737;4073;1548;219;322;248
13/01/2020;14:00;70589;71600;70600;201;50;7630;54438;6437;2856;10986;-8;792;-12793;46;1;5629;3896;1461;220;324;248
13/01/2020;14:15;70472;71400;70500;202;51;7668;54468;6812;2628;10906;-8;790;-13045;46;1;5461;3995;1450;220;322;248
13/01/2020;14:30;69577;71200;70400;203;51;7702;54493;6861;2554;10285;-8;789;-13353;47;1;5426;3768;1091;220;321;248
13/01/2020;14:45;68900;70050;69300;203;51;7694;54490;6986;2329;9719;-8;790;-13354;47;1;5394;3408;917;221;321;248
13/01/2020;15:00;68580;68900;68200;203;51;7680;54465;7083;2094;9470;-8;792;-13250;47;1;5376;3249;845;222;322;248
13/01/2020;15:15;68125;68400;67800;203;52;7749;54375;7215;1937;10158;-8;793;-14349;47;1;5388;3602;1168;223;322;248
13/01/2020;15:30;67737;67900;67400;203;51;7716;54364;7316;1676;9897;-8;789;-14267;47;1;5377;3471;1049;219;322;248
13/01/2020;15:45;67242;67650;67200;203;51;7705;54333;7540;1274;9761;-8;791;-14408;47;1;5360;3416;985;220;323;248
13/01/2020;16:00;66962;67400;67000;203;51;7718;54332;7611;1052;10012;-8;789;-14798;47;1;5414;3594;1004;220;321;248
13/01/2020;16:15;66747;67250;66850;203;51;7736;54336;7748;805;9952;-8;792;-14868;48;1;5410;3541;1001;222;322;248
13/01/2020;16:30;66575;67100;66700;203;51;7741;54367;7994;601;10130;-9;789;-15292;47;1;5406;3688;1036;219;322;248
13/01/2020;16:45;66681;67350;67000;203;51;7729;54294;8188;415;10493;-9;791;-15474;47;1;5438;3895;1160;221;322;248
13/01/2020;17:00;67287;67600;67300;203;51;7732;54262;8564;263;10746;-8;790;-15316;47;1;5631;3954;1161;219;323;248
13/01/2020;17:15;68087;68650;68400;203;51;7810;54312;8847;207;11283;-8;790;-15408;47;1;5766;4243;1274;220;322;248
13/01/2020;17:30;69389;69700;69500;203;52;7842;54309;9123;169;12201;-8;790;-15292;46;1;5761;4697;1743;220;322;248
13/01/2020;17:45;70668;71200;71000;203;51;7949;54306;9419;161;12897;-10;791;-15099;46;1;5900;5152;1845;220;323;248
13/01/2020;18:00;72069;72700;72500;203;51;8024;54323;9599;147;12825;-8;793;-13888;47;1;5939;4965;1921;222;323;248
13/01/2020;18:15;72883;73650;73500;203;51;8067;54198;9831;0;12301;-9;793;-12699;47;1;5993;4770;1538;221;324;248
13/01/2020;18:30;73953;74600;74500;203;51;8215;54196;10035;0;12524;-9;789;-12208;47;1;6037;4984;1503;220;321;248
13/01/2020;18:45;74758;75200;75150;203;51;8297;54152;10152;0;12765;-8;792;-11803;48;1;6157;5124;1484;221;323;248
13/01/2020;19:00;75333;75800;75800;202;52;8365;54211;10317;0;12868;-9;793;-11622;48;1;6118;5187;1563;221;324;248
13/01/2020;19:15;75145;75050;75050;203;51;8374;54203;10463;0;12274;-8;791;-11361;48;1;5996;4800;1478;220;323;248
13/01/2020;19:30;74221;74300;74300;203;51;8340;54163;10610;0;11282;-8;791;-11367;48;1;5987;4341;954;219;324;248
13/01/2020;19:45;73085;73200;73200;203;51;8268;54122;10639;0;9884;-8;793;-11025;49;1;5815;3613;456;221;324;248
13/01/2020;20:00;72434;72100;72100;203;51;8235;54099;10791;0;9492;-8;795;-11375;49;1;5619;3392;481;222;325;248
13/01/2020;20:15;70985;70950;70950;202;51;7167;54074;10761;0;9547;-8;796;-11762;44;1;5147;3463;937;223;325;248
13/01/2020;20:30;69629;69800;69800;202;52;6694;54008;10770;0;7980;-8;798;-11022;43;1;5078;2300;602;224;326;248
13/01/2020;20:45;68629;68700;68700;203;52;6476;53852;10790;0;7479;-8;794;-11164;42;1;4991;1973;515;222;324;248
13/01/2020;21:00;67572;67600;67600;199;51;6346;53713;10972;0;7507;-8;795;-12159;41;1;4994;2015;498;222;325;248
13/01/2020;21:15;66648;66500;66500;199;51;6068;53183;11046;0;6951;-8;795;-11798;40;1;4838;1879;234;222;325;248
13/01/2020;21:30;65579;65400;65400;199;52;5527;52641;11103;0;6757;-165;791;-11484;38;1;4787;1770;200;220;323;248
13/01/2020;21:45;65013;64650;64650;199;51;5241;52423;11006;0;6956;-762;796;-11052;37;1;4678;2027;251;222;326;248
13/01/2020;22:00;64156;63900;63900;199;51;5007;51608;11009;0;6629;-791;793;-10506;36;1;4628;1830;171;221;324;248
13/01/2020;22:15;64042;64300;64300;199;51;4880;51456;10931;0;6046;-808;792;-9658;36;1;4449;1580;17;221;323;248
13/01/2020;22:30;64906;64700;64700;199;51;4855;50574;10871;0;6822;-810;787;-8597;36;1;4418;1714;690;222;317;248
13/01/2020;22:45;67129;66100;66100;199;51;4935;50533;10970;0;7297;-220;787;-7576;36;1;4417;1906;974;220;319;248
13/01/2020;23:00;66587;67500;67500;199;51;4815;50097;11066;0;6789;-220;782;-7148;36;1;4400;1630;759;220;314;248
13/01/2020;23:15;66548;67050;67050;199;51;4486;49934;11159;0;5690;-177;779;-5723;34;1;4287;1264;139;219;312;248
13/01/2020;23:30;66199;66600;66600;199;51;4399;49887;11185;0;5585;-169;788;-5876;34;1;4274;1175;136;222;318;248
